# step, loss_train, loss_test, metrics_test
1.050000000000000000e+04 1.425728842150419950e-04 4.246923490427434444e-04 3.000559568405151367e+00 1.617502421140670776e-04 4.246923490427434444e-04 3.000559568405151367e+00
1.100000000000000000e+04 3.549895336618646979e-05 1.661365240579470992e-05 3.000546932220458984e+00 5.097086250316351652e-05 1.661365240579470992e-05 3.000546932220458984e+00
1.150000000000000000e+04 2.257145206385757774e-05 1.156021198767120950e-06 3.000529766082763672e+00 3.168370312778279185e-05 1.156021198767120950e-06 3.000529766082763672e+00
1.200000000000000000e+04 4.184772842563688755e-05 3.173399818479083478e-05 3.000519275665283203e+00 6.009956632624380291e-05 3.173399818479083478e-05 3.000519275665283203e+00
1.250000000000000000e+04 3.573875437723472714e-05 8.395718396059237421e-06 3.000489473342895508e+00 5.403646719059906900e-05 8.395718396059237421e-06 3.000489473342895508e+00
1.300000000000000000e+04 2.511943239369429648e-05 1.276455896004335955e-05 3.000467300415039062e+00 3.424352325964719057e-05 1.276455896004335955e-05 3.000467300415039062e+00
1.350000000000000000e+04 3.619522976805455983e-05 8.589668141212314367e-05 3.000445842742919922e+00 3.824548912234604359e-05 8.589668141212314367e-05 3.000445842742919922e+00
1.400000000000000000e+04 2.835238046827726066e-05 3.135481165372766554e-05 3.000418424606323242e+00 3.715047569130547345e-05 3.135481165372766554e-05 3.000418424606323242e+00
1.450000000000000000e+04 3.344792276038788259e-05 5.970160782453604043e-05 3.000397205352783203e+00 4.116959826205857098e-05 5.970160782453604043e-05 3.000397205352783203e+00
1.500000000000000000e+04 3.116922016488388181e-05 9.169573786493856460e-06 3.000372171401977539e+00 4.753971734317019582e-05 9.169573786493856460e-06 3.000372171401977539e+00
1.550000000000000000e+04 2.198991751356516033e-05 2.540295440667250659e-07 3.000340461730957031e+00 3.309003295726142824e-05 2.540295440667250659e-07 3.000340461730957031e+00
1.600000000000000000e+04 4.073750460520386696e-05 1.061792772816261277e-06 3.000305891036987305e+00 6.398325785994529724e-05 1.061792772816261277e-06 3.000305891036987305e+00
1.650000000000000000e+04 3.676030610222369432e-05 2.599759318400174379e-05 3.000277042388916016e+00 5.434621925815008581e-05 2.599759318400174379e-05 3.000277042388916016e+00
1.700000000000000000e+04 9.450836660107597709e-05 4.971705038769869134e-07 3.000240325927734375e+00 1.576791109982877970e-04 4.971705038769869134e-07 3.000240325927734375e+00
1.750000000000000000e+04 4.046847243444062769e-05 1.267315383302047849e-05 3.000222682952880859e+00 6.129568646429106593e-05 1.267315383302047849e-05 3.000222682952880859e+00
1.800000000000000000e+04 2.975102870550472289e-05 1.390315628668759018e-05 3.000189065933227539e+00 4.433346839505247772e-05 1.390315628668759018e-05 3.000189065933227539e+00
1.850000000000000000e+04 5.284684812068007886e-05 9.026998304761946201e-05 3.000149488449096680e+00 7.251741044456139207e-05 9.026998304761946201e-05 3.000149488449096680e+00
1.900000000000000000e+04 3.653594467323273420e-05 3.842713795165764168e-06 3.000117778778076172e+00 5.370998042053543031e-05 3.842713795165764168e-06 3.000117778778076172e+00
1.950000000000000000e+04 1.466883259126916528e-04 5.061319679953157902e-04 3.000075340270996094e+00 1.957234198926016688e-04 5.061319679953157902e-04 3.000075340270996094e+00
2.000000000000000000e+04 3.918660877388902009e-05 2.664851308509241790e-05 3.000048398971557617e+00 5.435382627183571458e-05 2.664851308509241790e-05 3.000048398971557617e+00
2.050000000000000000e+04 4.775383786181919277e-05 9.628864063415676355e-05 3.000012874603271484e+00 6.216256588231772184e-05 9.628864063415676355e-05 3.000012874603271484e+00
2.100000000000000000e+04 3.759054015972651541e-05 5.347369551600422710e-06 2.999978065490722656e+00 5.316608803695999086e-05 5.347369551600422710e-06 2.999978065490722656e+00
2.150000000000000000e+04 4.016971070086583495e-05 4.790029561263509095e-05 2.999939441680908203e+00 5.547424370888620615e-05 4.790029561263509095e-05 2.999939441680908203e+00
2.200000000000000000e+04 3.961987749789841473e-05 9.836006711338995956e-07 2.999900341033935547e+00 5.641467942041344941e-05 9.836006711338995956e-07 2.999900341033935547e+00
2.250000000000000000e+04 4.181559415883384645e-05 1.017253794088901486e-06 2.999862432479858398e+00 6.247084820643067360e-05 1.017253794088901486e-06 2.999862432479858398e+00
2.300000000000000000e+04 4.900643034488894045e-05 9.082687597583571915e-07 2.999820709228515625e+00 7.078751514200121164e-05 9.082687597583571915e-07 2.999820709228515625e+00
2.350000000000000000e+04 6.716155621688812971e-05 7.137990905903279781e-05 2.999790906906127930e+00 1.009367188089527190e-04 7.137990905903279781e-05 2.999790906906127930e+00
2.400000000000000000e+04 5.040110772824846208e-05 2.931606832135003060e-05 2.999748229980468750e+00 7.503577944589778781e-05 2.931606832135003060e-05 2.999748229980468750e+00
2.450000000000000000e+04 4.634564174921251833e-05 2.403819735263823532e-06 2.999709129333496094e+00 6.880118598928675056e-05 2.403819735263823532e-06 2.999709129333496094e+00
2.500000000000000000e+04 6.795570516260340810e-05 4.092734525329433382e-05 2.999664783477783203e+00 9.945497004082426429e-05 4.092734525329433382e-05 2.999664783477783203e+00
2.550000000000000000e+04 6.295515049714595079e-05 1.904615419334731996e-05 2.999627590179443359e+00 9.487777424510568380e-05 1.904615419334731996e-05 2.999627590179443359e+00
2.600000000000000000e+04 7.325344631681218743e-05 1.077770320989657193e-06 2.999586582183837891e+00 1.126367933466099203e-04 1.077770320989657193e-06 2.999586582183837891e+00
2.650000000000000000e+04 5.474613135447725654e-05 2.467530066496692598e-06 2.999552249908447266e+00 8.158467244356870651e-05 2.467530066496692598e-06 2.999552249908447266e+00
2.700000000000000000e+04 8.769860141910612583e-05 1.140902022598311305e-04 2.999509096145629883e+00 1.296065747737884521e-04 1.140902022598311305e-04 2.999509096145629883e+00
2.750000000000000000e+04 6.683231185888871551e-05 1.305189016420627013e-06 2.999471426010131836e+00 1.004344012471847236e-04 1.305189016420627013e-06 2.999471426010131836e+00
2.800000000000000000e+04 5.910488471272401512e-05 6.173611836857162416e-06 2.999435424804687500e+00 8.859756781021133065e-05 6.173611836857162416e-06 2.999435424804687500e+00
2.850000000000000000e+04 7.000281038926914334e-05 2.129692120433901437e-06 2.999399662017822266e+00 1.120129891205579042e-04 2.129692120433901437e-06 2.999399662017822266e+00
2.900000000000000000e+04 1.105728224501945078e-04 1.676932442933320999e-04 2.999351739883422852e+00 1.662225695326924324e-04 1.676932442933320999e-04 2.999351739883422852e+00
2.950000000000000000e+04 6.193232547957450151e-05 1.657463030824146699e-06 2.999317884445190430e+00 9.700244845589622855e-05 1.657463030824146699e-06 2.999317884445190430e+00
3.000000000000000000e+04 6.705187115585431457e-05 2.488501422703848220e-06 2.999275684356689453e+00 1.008931867545470595e-04 2.488501422703848220e-06 2.999275684356689453e+00
3.050000000000000000e+04 7.257092511281371117e-05 7.523851309088058770e-06 2.999239206314086914e+00 1.073950988939031959e-04 7.523851309088058770e-06 2.999239206314086914e+00
3.100000000000000000e+04 7.482466753572225571e-05 7.785741036059334874e-05 2.999198198318481445e+00 1.124695627368055284e-04 7.785741036059334874e-05 2.999198198318481445e+00
3.150000000000000000e+04 1.009052793961018324e-04 2.749614068306982517e-04 2.999156713485717773e+00 1.328298822045326233e-04 2.749614068306982517e-04 2.999156713485717773e+00
3.200000000000000000e+04 8.160930156009271741e-05 3.211983130313456059e-05 2.999112606048583984e+00 1.237204705830663443e-04 3.211983130313456059e-05 2.999112606048583984e+00
3.250000000000000000e+04 8.203013567253947258e-05 4.447485116543248296e-05 2.999071359634399414e+00 1.218185425386764109e-04 4.447485116543248296e-05 2.999071359634399414e+00
3.300000000000000000e+04 8.281281770905479789e-05 1.200909828185103834e-04 2.999032974243164062e+00 1.182339474325999618e-04 1.200909828185103834e-04 2.999032974243164062e+00
3.350000000000000000e+04 8.880499808583408594e-05 4.809465826838277280e-05 2.998995304107666016e+00 1.368006196571514010e-04 4.809465826838277280e-05 2.998995304107666016e+00
3.400000000000000000e+04 8.199932199204340577e-05 1.864522459982254077e-06 2.998949766159057617e+00 1.218402685481123626e-04 1.864522459982254077e-06 2.998949766159057617e+00
3.450000000000000000e+04 1.033249354804866016e-04 2.836656494764611125e-05 2.998906612396240234e+00 1.564925332786515355e-04 2.836656494764611125e-05 2.998906612396240234e+00
3.500000000000000000e+04 9.305985440732911229e-05 9.757157386047765613e-05 2.998869895935058594e+00 1.361823524348437786e-04 9.757157386047765613e-05 2.998869895935058594e+00
3.550000000000000000e+04 8.290146797662600875e-05 1.286972837988287210e-05 2.998833179473876953e+00 1.247418695129454136e-04 1.286972837988287210e-05 2.998833179473876953e+00
3.600000000000000000e+04 8.995230018626898527e-05 1.082294375009951182e-06 2.998789548873901367e+00 1.325584598816931248e-04 1.082294375009951182e-06 2.998789548873901367e+00
3.650000000000000000e+04 9.235010656993836164e-05 9.747335752763319761e-06 2.998755693435668945e+00 1.440775231458246708e-04 9.747335752763319761e-06 2.998755693435668945e+00
3.700000000000000000e+04 9.057065472006797791e-05 6.577115073014283553e-06 2.998711109161376953e+00 1.304062607232481241e-04 6.577115073014283553e-06 2.998711109161376953e+00
3.750000000000000000e+04 1.140574240707792342e-04 1.107862044591456652e-04 2.998667716979980469e+00 1.687667245278134942e-04 1.107862044591456652e-04 2.998667716979980469e+00
3.800000000000000000e+04 9.277740173274651170e-05 5.109560152050107718e-05 2.998632669448852539e+00 1.352590043097734451e-04 5.109560152050107718e-05 2.998632669448852539e+00
3.850000000000000000e+04 9.274973126593977213e-05 1.152909590018680319e-06 2.998591899871826172e+00 1.320601586485281587e-04 1.152909590018680319e-06 2.998591899871826172e+00
3.900000000000000000e+04 9.119308379013091326e-05 3.943739557143999264e-06 2.998552560806274414e+00 1.307149213971570134e-04 3.943739557143999264e-06 2.998552560806274414e+00
3.950000000000000000e+04 9.323190170107409358e-05 5.020835305913351476e-05 2.998513698577880859e+00 1.355200074613094330e-04 5.020835305913351476e-05 2.998513698577880859e+00
4.000000000000000000e+04 9.400783164892345667e-05 3.029346999028348364e-06 2.998474359512329102e+00 1.416454470017924905e-04 3.029346999028348364e-06 2.998474359512329102e+00
