# step, loss_train, loss_test, metrics_test
1.050000000000000000e+04 1.471436619758605957e-01 1.342982756113997311e-07 3.528450615704059601e-04 3.017527163028717041e-01 1.342982756113997311e-07 3.528450615704059601e-04
1.100000000000000000e+04 1.556528657674789429e-01 1.177615445158153307e-07 3.032551903743296862e-04 3.210046291351318359e-01 1.177615445158153307e-07 3.032551903743296862e-04
1.150000000000000000e+04 1.331051141023635864e-01 1.294408065177776734e-07 2.092678478220477700e-04 2.733070254325866699e-01 1.294408065177776734e-07 2.092678478220477700e-04
1.200000000000000000e+04 1.758833527565002441e-01 1.055740312949637882e-07 2.385044062975794077e-04 3.431730866432189941e-01 1.055740312949637882e-07 2.385044062975794077e-04
1.250000000000000000e+04 1.261789947748184204e-01 1.099541080407107074e-07 1.527453714516013861e-04 2.565160691738128662e-01 1.099541080407107074e-07 1.527453714516013861e-04
1.300000000000000000e+04 1.307556182146072388e-01 1.191587415405592765e-07 1.168634771602228284e-04 2.604929208755493164e-01 1.191587415405592765e-07 1.168634771602228284e-04
1.350000000000000000e+04 1.382467448711395264e-01 1.283322035305900499e-07 1.629621401662006974e-04 2.639259099960327148e-01 1.283322035305900499e-07 1.629621401662006974e-04
1.400000000000000000e+04 1.205994486808776855e-01 1.232435806741705164e-07 9.809512266656383872e-05 2.420391440391540527e-01 1.232435806741705164e-07 9.809512266656383872e-05
1.450000000000000000e+04 1.219558343291282654e-01 1.003829339651929331e-07 8.225697820307686925e-05 2.470604032278060913e-01 1.003829339651929331e-07 8.225697820307686925e-05
1.500000000000000000e+04 1.458948701620101929e-01 1.181924744741991162e-07 1.328292128164321184e-04 2.744327187538146973e-01 1.181924744741991162e-07 1.328292128164321184e-04
1.550000000000000000e+04 1.181287467479705811e-01 1.010499843800971576e-07 5.154833706910721958e-05 2.394448071718215942e-01 1.010499843800971576e-07 5.154833706910721958e-05
1.600000000000000000e+04 1.685280650854110718e-01 1.447202890858534374e-07 1.919684291351586580e-05 2.766640782356262207e-01 1.447202890858534374e-07 1.919684291351586580e-05
1.650000000000000000e+04 1.395341008901596069e-01 7.691315317970293108e-08 4.849026299780234694e-05 2.676642835140228271e-01 7.691315317970293108e-08 4.849026299780234694e-05
1.700000000000000000e+04 1.565039455890655518e-01 1.415216956957010552e-07 7.338604336837306619e-05 2.500105500221252441e-01 1.415216956957010552e-07 7.338604336837306619e-05
1.750000000000000000e+04 1.221236437559127808e-01 1.317608848694362678e-07 4.147493018535897136e-05 2.299953550100326538e-01 1.317608848694362678e-07 4.147493018535897136e-05
1.800000000000000000e+04 1.186799705028533936e-01 1.052925284739103517e-07 4.952625022269785404e-05 2.417012900114059448e-01 1.052925284739103517e-07 4.952625022269785404e-05
1.850000000000000000e+04 1.283464580774307251e-01 1.019548534486602875e-07 1.597292066435329616e-05 2.453987747430801392e-01 1.019548534486602875e-07 1.597292066435329616e-05
1.900000000000000000e+04 1.309311836957931519e-01 1.211515012755626231e-07 2.277595194755122066e-05 2.395763099193572998e-01 1.211515012755626231e-07 2.277595194755122066e-05
1.950000000000000000e+04 1.412908434867858887e-01 1.018179744960434618e-07 8.930329386203084141e-06 2.615782916545867920e-01 1.018179744960434618e-07 8.930329386203084141e-06
2.000000000000000000e+04 1.151586025953292847e-01 1.105646205701305007e-07 1.637978311919141561e-05 2.283719778060913086e-01 1.105646205701305007e-07 1.637978311919141561e-05
